customer_id,touchpoint_order,total_touchpoints,channel,converted,revenue
705,4,6,Email,1,0.0
705,5,6,Organic SEO,1,0.0
705,6,6,Organic SEO,1,163.48
706,1,5,Google Search,0,0.0
706,2,5,Direct,0,0.0
706,3,5,Facebook,0,0.0
706,4,5,Organic SEO,0,0.0
706,5,5,Organic SEO,0,0.0
707,1,2,Organic SEO,0,0.0
707,2,2,YouTube,0,0.0
708,1,5,Instagram,1,0.0
708,2,5,YouTube,1,0.0
708,3,5,Direct,1,0.0
708,4,5,Organic SEO,1,0.0
708,5,5,Email,1,51.69
709,1,6,Google Search,1,0.0
709,2,6,Organic SEO,1,0.0
709,3,6,Direct,1,0.0
709,4,6,Google Search,1,0.0
709,5,6,Google Search,1,0.0
709,6,6,Facebook,1,83.07
710,1,2,YouTube,1,0.0
710,2,2,Facebook,1,128.19
711,1,6,Organic SEO,0,0.0
711,2,6,Google Search,0,0.0
711,3,6,Organic SEO,0,0.0
711,4,6,YouTube,0,0.0
711,5,6,Direct,0,0.0
711,6,6,YouTube,0,0.0
712,1,3,Instagram,0,0.0
712,2,3,YouTube,0,0.0
712,3,3,Email,0,0.0
713,1,3,Instagram,0,0.0
713,2,3,Organic SEO,0,0.0
713,3,3,Instagram,0,0.0
714,1,2,Email,1,0.0
714,2,2,Instagram,1,165.01
715,1,2,Organic SEO,1,0.0
715,2,2,YouTube,1,38.85
716,1,3,Facebook,0,0.0
716,2,3,Direct,0,0.0
716,3,3,Instagram,0,0.0
717,1,6,Google Search,0,0.0
717,2,6,YouTube,0,0.0
717,3,6,Instagram,0,0.0
717,4,6,Organic SEO,0,0.0
717,5,6,YouTube,0,0.0
717,6,6,YouTube,0,0.0
718,1,6,Organic SEO,1,0.0
718,2,6,Email,1,0.0
718,3,6,Direct,1,0.0
718,4,6,Google Search,1,0.0
718,5,6,Facebook,1,0.0
718,6,6,Direct,1,71.23
719,1,5,Direct,0,0.0
719,2,5,Email,0,0.0
719,3,5,Direct,0,0.0
719,4,5,Instagram,0,0.0
719,5,5,Google Search,0,0.0
720,1,2,Email,1,0.0
720,2,2,Google Search,1,64.56
721,1,5,Instagram,0,0.0
721,2,5,YouTube,0,0.0
721,3,5,Facebook,0,0.0
721,4,5,YouTube,0,0.0
721,5,5,Facebook,0,0.0
722,1,1,Facebook,0,0.0
723,1,6,Direct,1,0.0
723,2,6,YouTube,1,0.0
723,3,6,Organic SEO,1,0.0
723,4,6,Direct,1,0.0
723,5,6,Facebook,1,0.0
723,6,6,Instagram,1,56.98
724,1,1,Google Search,1,309.77
725,1,3,Instagram,1,0.0
725,2,3,YouTube,1,0.0
725,3,3,Facebook,1,119.52
726,1,4,Instagram,1,0.0
726,2,4,Email,1,0.0
726,3,4,Email,1,0.0
726,4,4,Email,1,37.24
727,1,1,YouTube,0,0.0
728,1,6,YouTube,1,0.0
728,2,6,YouTube,1,0.0
728,3,6,Google Search,1,0.0
728,4,6,Organic SEO,1,0.0
728,5,6,Google Search,1,0.0
728,6,6,Direct,1,171.14
729,1,1,Facebook,0,0.0
730,1,4,Email,1,0.0
730,2,4,YouTube,1,0.0
730,3,4,Instagram,1,0.0
730,4,4,Instagram,1,397.62
731,1,4,Direct,1,0.0
731,2,4,Direct,1,0.0
731,3,4,Email,1,0.0
731,4,4,YouTube,1,185.44
732,1,6,YouTube,0,0.0
732,2,6,Organic SEO,0,0.0
732,3,6,Google Search,0,0.0
732,4,6,Organic SEO,0,0.0
732,5,6,Google Search,0,0.0
732,6,6,Google Search,0,0.0
733,1,4,Instagram,0,0.0
733,2,4,Organic SEO,0,0.0
733,3,4,Email,0,0.0
733,4,4,Direct,0,0.0
734,1,3,Facebook,1,0.0
734,2,3,Organic SEO,1,0.0
734,3,3,Direct,1,31.08
735,1,2,Facebook,1,0.0
735,2,2,Direct,1,64.14
736,1,2,YouTube,1,0.0
736,2,2,Instagram,1,218.51
737,1,5,Instagram,0,0.0
737,2,5,Instagram,0,0.0
737,3,5,Email,0,0.0
737,4,5,Google Search,0,0.0
737,5,5,Google Search,0,0.0
738,1,4,Organic SEO,1,0.0
738,2,4,Email,1,0.0
738,3,4,YouTube,1,0.0
738,4,4,Facebook,1,54.85
739,1,1,Organic SEO,1,122.81
740,1,4,Email,0,0.0
740,2,4,YouTube,0,0.0
740,3,4,YouTube,0,0.0
740,4,4,Facebook,0,0.0
741,1,3,Organic SEO,0,0.0
741,2,3,Facebook,0,0.0
741,3,3,Email,0,0.0
742,1,6,Direct,0,0.0
742,2,6,Instagram,0,0.0
742,3,6,Direct,0,0.0
742,4,6,Google Search,0,0.0
742,5,6,Direct,0,0.0
742,6,6,Organic SEO,0,0.0
743,1,3,Direct,0,0.0
743,2,3,Instagram,0,0.0
743,3,3,Google Search,0,0.0
744,1,1,Direct,0,0.0
745,1,2,Organic SEO,0,0.0
745,2,2,Facebook,0,0.0
746,1,6,Google Search,0,0.0
746,2,6,Google Search,0,0.0
746,3,6,Google Search,0,0.0
746,4,6,Instagram,0,0.0
746,5,6,Google Search,0,0.0
746,6,6,YouTube,0,0.0
747,1,5,Facebook,0,0.0
747,2,5,Google Search,0,0.0
747,3,5,Facebook,0,0.0
747,4,5,Organic SEO,0,0.0
747,5,5,Instagram,0,0.0
748,1,2,Email,0,0.0
748,2,2,Facebook,0,0.0
749,1,6,Organic SEO,1,0.0
749,2,6,Google Search,1,0.0
749,3,6,Instagram,1,0.0
749,4,6,Google Search,1,0.0
749,5,6,Email,1,0.0
749,6,6,Google Search,1,154.82
750,1,5,YouTube,0,0.0
750,2,5,Direct,0,0.0
750,3,5,Google Search,0,0.0
750,4,5,Facebook,0,0.0
750,5,5,Instagram,0,0.0
751,1,2,Direct,0,0.0
751,2,2,Instagram,0,0.0
752,1,2,Direct,1,0.0
752,2,2,Facebook,1,47.05
753,1,2,Google Search,0,0.0
753,2,2,Facebook,0,0.0
754,1,3,Email,1,0.0
754,2,3,Organic SEO,1,0.0
754,3,3,Organic SEO,1,86.34
755,1,6,Email,0,0.0
755,2,6,YouTube,0,0.0
755,3,6,Instagram,0,0.0
755,4,6,Direct,0,0.0
755,5,6,Direct,0,0.0
755,6,6,Facebook,0,0.0
756,1,2,Email,0,0.0
756,2,2,Email,0,0.0
757,1,1,Instagram,0,0.0
758,1,2,Instagram,0,0.0
758,2,2,Email,0,0.0
759,1,4,Direct,0,0.0
759,2,4,Organic SEO,0,0.0
759,3,4,Google Search,0,0.0
759,4,4,Organic SEO,0,0.0
760,1,2,Google Search,1,0.0
760,2,2,YouTube,1,9.31
761,1,2,Facebook,0,0.0
761,2,2,YouTube,0,0.0
762,1,6,Facebook,1,0.0
762,2,6,Direct,1,0.0
762,3,6,Direct,1,0.0
762,4,6,Instagram,1,0.0
762,5,6,Instagram,1,0.0
762,6,6,Facebook,1,43.94
763,1,4,Google Search,0,0.0
763,2,4,Google Search,0,0.0
763,3,4,YouTube,0,0.0
763,4,4,Facebook,0,0.0
764,1,1,Organic SEO,1,75.43
765,1,2,Facebook,0,0.0
765,2,2,Facebook,0,0.0
766,1,5,Organic SEO,0,0.0
766,2,5,YouTube,0,0.0
766,3,5,Organic SEO,0,0.0
766,4,5,Direct,0,0.0
766,5,5,Direct,0,0.0
767,1,2,Instagram,0,0.0
767,2,2,Organic SEO,0,0.0
768,1,2,Facebook,1,0.0
768,2,2,Email,1,37.58
769,1,5,Direct,1,0.0
769,2,5,Facebook,1,0.0
769,3,5,YouTube,1,0.0
769,4,5,Facebook,1,0.0
769,5,5,Direct,1,282.22
770,1,4,YouTube,1,0.0
770,2,4,Google Search,1,0.0
770,3,4,Email,1,0.0
770,4,4,Google Search,1,33.08
771,1,5,Organic SEO,0,0.0
771,2,5,Instagram,0,0.0
771,3,5,Email,0,0.0
771,4,5,Facebook,0,0.0
771,5,5,Google Search,0,0.0
772,1,5,YouTube,0,0.0
772,2,5,Organic SEO,0,0.0
772,3,5,Instagram,0,0.0
772,4,5,Direct,0,0.0
772,5,5,Google Search,0,0.0
773,1,5,Instagram,0,0.0
773,2,5,Google Search,0,0.0
773,3,5,Organic SEO,0,0.0
773,4,5,YouTube,0,0.0
773,5,5,Instagram,0,0.0
774,1,1,YouTube,0,0.0
775,1,4,Direct,0,0.0
775,2,4,Email,0,0.0
775,3,4,YouTube,0,0.0
775,4,4,Direct,0,0.0
776,1,6,YouTube,0,0.0
776,2,6,Email,0,0.0
776,3,6,Facebook,0,0.0
776,4,6,Direct,0,0.0
776,5,6,Organic SEO,0,0.0
776,6,6,Google Search,0,0.0
777,1,5,Email,1,0.0
777,2,5,Facebook,1,0.0
777,3,5,YouTube,1,0.0
777,4,5,Direct,1,0.0
777,5,5,YouTube,1,66.15
778,1,1,Email,1,98.64
779,1,3,Email,0,0.0
779,2,3,Google Search,0,0.0
779,3,3,Email,0,0.0
780,1,3,Direct,1,0.0
780,2,3,Email,1,0.0
780,3,3,Email,1,246.88
781,1,6,Email,0,0.0
781,2,6,Facebook,0,0.0
781,3,6,Instagram,0,0.0
781,4,6,Instagram,0,0.0
781,5,6,Facebook,0,0.0
781,6,6,Instagram,0,0.0
782,1,3,YouTube,1,0.0
782,2,3,Direct,1,0.0
782,3,3,Email,1,32.95
783,1,6,Google Search,0,0.0
783,2,6,Facebook,0,0.0
783,3,6,Direct,0,0.0
783,4,6,Organic SEO,0,0.0
783,5,6,Google Search,0,0.0
783,6,6,Instagram,0,0.0
784,1,5,YouTube,0,0.0
784,2,5,YouTube,0,0.0
784,3,5,Google Search,0,0.0
784,4,5,Email,0,0.0
784,5,5,YouTube,0,0.0
785,1,2,Instagram,1,0.0
785,2,2,YouTube,1,203.2
786,1,3,Facebook,0,0.0
786,2,3,Google Search,0,0.0
786,3,3,Google Search,0,0.0
787,1,4,YouTube,0,0.0
787,2,4,Instagram,0,0.0
787,3,4,YouTube,0,0.0
787,4,4,YouTube,0,0.0
788,1,2,YouTube,1,0.0
788,2,2,Instagram,1,90.66
789,1,6,Organic SEO,0,0.0
789,2,6,Instagram,0,0.0
789,3,6,Facebook,0,0.0
789,4,6,Direct,0,0.0
789,5,6,Instagram,0,0.0
789,6,6,YouTube,0,0.0
790,1,6,Google Search,0,0.0
790,2,6,Facebook,0,0.0
790,3,6,Google Search,0,0.0
790,4,6,Facebook,0,0.0
790,5,6,Organic SEO,0,0.0
790,6,6,Direct,0,0.0
791,1,4,Email,0,0.0
791,2,4,Facebook,0,0.0
791,3,4,Google Search,0,0.0
791,4,4,YouTube,0,0.0
792,1,5,Facebook,1,0.0
792,2,5,Direct,1,0.0
792,3,5,Organic SEO,1,0.0
792,4,5,Email,1,0.0
792,5,5,Organic SEO,1,45.28
793,1,5,Organic SEO,0,0.0
793,2,5,Instagram,0,0.0
793,3,5,Email,0,0.0
793,4,5,Google Search,0,0.0
793,5,5,Facebook,0,0.0
794,1,5,Google Search,0,0.0
794,2,5,Email,0,0.0
794,3,5,Organic SEO,0,0.0
794,4,5,Direct,0,0.0
794,5,5,Organic SEO,0,0.0
795,1,5,Facebook,1,0.0
795,2,5,Instagram,1,0.0
795,3,5,Email,1,0.0
795,4,5,Instagram,1,0.0
795,5,5,Facebook,1,124.4
796,1,4,YouTube,1,0.0
796,2,4,Organic SEO,1,0.0
796,3,4,Organic SEO,1,0.0
796,4,4,Instagram,1,103.48
797,1,4,YouTube,1,0.0
797,2,4,Organic SEO,1,0.0
797,3,4,YouTube,1,0.0
797,4,4,Facebook,1,59.14
798,1,3,Instagram,1,0.0
798,2,3,Google Search,1,0.0
798,3,3,Direct,1,94.52
799,1,1,Email,0,0.0
800,1,3,Google Search,0,0.0
800,2,3,Organic SEO,0,0.0
800,3,3,Instagram,0,0.0
801,1,5,Facebook,1,0.0
801,2,5,Organic SEO,1,0.0
801,3,5,YouTube,1,0.0
801,4,5,Organic SEO,1,0.0
801,5,5,Instagram,1,68.74
802,1,6,Facebook,0,0.0
802,2,6,Facebook,0,0.0
802,3,6,Facebook,0,0.0
802,4,6,Direct,0,0.0
802,5,6,Direct,0,0.0
802,6,6,Email,0,0.0
803,1,1,Organic SEO,0,0.0
804,1,6,Instagram,1,0.0
804,2,6,Google Search,1,0.0
804,3,6,Direct,1,0.0
804,4,6,Organic SEO,1,0.0
804,5,6,Direct,1,0.0
804,6,6,Email,1,97.46
805,1,5,Organic SEO,1,0.0
805,2,5,Instagram,1,0.0
805,3,5,Organic SEO,1,0.0
805,4,5,Organic SEO,1,0.0
805,5,5,Facebook,1,143.09
806,1,5,Google Search,1,0.0
806,2,5,Instagram,1,0.0
806,3,5,Email,1,0.0
806,4,5,Organic SEO,1,0.0
806,5,5,Google Search,1,273.2
807,1,6,Direct,0,0.0
807,2,6,Instagram,0,0.0
807,3,6,Google Search,0,0.0
807,4,6,Instagram,0,0.0
807,5,6,Email,0,0.0
807,6,6,Google Search,0,0.0
808,1,4,YouTube,0,0.0
808,2,4,Email,0,0.0
808,3,4,YouTube,0,0.0
808,4,4,Facebook,0,0.0
809,1,2,Facebook,1,0.0
809,2,2,Organic SEO,1,37.85
810,1,2,Instagram,0,0.0
810,2,2,Facebook,0,0.0
811,1,3,Email,0,0.0
811,2,3,Email,0,0.0
811,3,3,Instagram,0,0.0
812,1,5,YouTube,0,0.0
812,2,5,Direct,0,0.0
812,3,5,Direct,0,0.0
812,4,5,Direct,0,0.0
812,5,5,Instagram,0,0.0
813,1,2,Facebook,1,0.0
813,2,2,Organic SEO,1,400.66
814,1,1,Facebook,0,0.0
815,1,6,Instagram,0,0.0
815,2,6,Direct,0,0.0
815,3,6,Direct,0,0.0
815,4,6,Email,0,0.0
815,5,6,Instagram,0,0.0
815,6,6,Instagram,0,0.0
816,1,6,Facebook,1,0.0
816,2,6,Facebook,1,0.0
816,3,6,Facebook,1,0.0
816,4,6,Direct,1,0.0
816,5,6,Google Search,1,0.0
816,6,6,Direct,1,22.96
817,1,3,Instagram,1,0.0
817,2,3,Organic SEO,1,0.0
817,3,3,Facebook,1,80.94
818,1,1,Email,0,0.0
819,1,5,Facebook,0,0.0
819,2,5,YouTube,0,0.0
819,3,5,YouTube,0,0.0
819,4,5,Facebook,0,0.0
819,5,5,Direct,0,0.0
820,1,6,Instagram,0,0.0
820,2,6,Direct,0,0.0
820,3,6,Instagram,0,0.0
820,4,6,Google Search,0,0.0
820,5,6,YouTube,0,0.0
820,6,6,Instagram,0,0.0
821,1,2,YouTube,0,0.0
821,2,2,Organic SEO,0,0.0
822,1,5,YouTube,1,0.0
822,2,5,Direct,1,0.0
822,3,5,Google Search,1,0.0
822,4,5,Facebook,1,0.0
822,5,5,Facebook,1,135.89
823,1,3,YouTube,0,0.0
823,2,3,YouTube,0,0.0
823,3,3,Email,0,0.0
824,1,3,Direct,1,0.0
824,2,3,Instagram,1,0.0
824,3,3,Instagram,1,109.58
825,1,1,Google Search,1,58.21
826,1,3,Organic SEO,1,0.0
826,2,3,YouTube,1,0.0
826,3,3,Google Search,1,77.81
827,1,1,Google Search,0,0.0
828,1,4,Instagram,1,0.0
828,2,4,Google Search,1,0.0
828,3,4,Email,1,0.0
828,4,4,Direct,1,63.75
829,1,3,YouTube,0,0.0
829,2,3,Google Search,0,0.0
829,3,3,Organic SEO,0,0.0
830,1,2,Facebook,0,0.0
830,2,2,Facebook,0,0.0
831,1,2,Instagram,1,0.0
831,2,2,Facebook,1,59.59
832,1,3,Organic SEO,0,0.0
832,2,3,Email,0,0.0
832,3,3,Instagram,0,0.0
833,1,5,Organic SEO,0,0.0
833,2,5,Instagram,0,0.0
833,3,5,Google Search,0,0.0
833,4,5,Organic SEO,0,0.0
833,5,5,Instagram,0,0.0
834,1,4,YouTube,0,0.0
834,2,4,YouTube,0,0.0
834,3,4,Instagram,0,0.0
834,4,4,Instagram,0,0.0
835,1,3,Organic SEO,1,0.0
835,2,3,Instagram,1,0.0
835,3,3,Facebook,1,163.16
836,1,3,Email,1,0.0
836,2,3,Facebook,1,0.0
836,3,3,Email,1,115.57
837,1,2,Email,1,0.0
837,2,2,Instagram,1,55.42
838,1,4,Organic SEO,1,0.0
838,2,4,Instagram,1,0.0
838,3,4,Google Search,1,0.0
838,4,4,Instagram,1,168.97
839,1,2,Direct,1,0.0
839,2,2,Instagram,1,111.62
840,1,5,Instagram,1,0.0
840,2,5,Facebook,1,0.0
840,3,5,Direct,1,0.0
840,4,5,YouTube,1,0.0
840,5,5,Direct,1,159.02
841,1,1,Email,1,139.87
842,1,5,Direct,0,0.0
842,2,5,YouTube,0,0.0
842,3,5,Facebook,0,0.0
842,4,5,Direct,0,0.0
842,5,5,Direct,0,0.0
843,1,1,Facebook,1,50.39
844,1,6,Instagram,0,0.0
844,2,6,Instagram,0,0.0
844,3,6,YouTube,0,0.0
844,4,6,Instagram,0,0.0
844,5,6,Email,0,0.0
844,6,6,Facebook,0,0.0
845,1,1,Facebook,1,60.82
846,1,3,Google Search,1,0.0
846,2,3,Instagram,1,0.0
846,3,3,Google Search,1,151.88
847,1,1,Instagram,1,138.0
848,1,3,Direct,0,0.0
848,2,3,Instagram,0,0.0
848,3,3,Email,0,0.0
849,1,1,Email,0,0.0
850,1,2,Google Search,1,0.0
850,2,2,Direct,1,88.71
851,1,4,Facebook,1,0.0
851,2,4,Organic SEO,1,0.0
851,3,4,Facebook,1,0.0
851,4,4,Email,1,97.72
852,1,6,Facebook,0,0.0
852,2,6,Direct,0,0.0
852,3,6,Instagram,0,0.0
852,4,6,Direct,0,0.0
852,5,6,Google Search,0,0.0
852,6,6,Instagram,0,0.0
853,1,5,YouTube,1,0.0
853,2,5,Facebook,1,0.0
853,3,5,Email,1,0.0
853,4,5,Organic SEO,1,0.0
853,5,5,Organic SEO,1,220.16
854,1,6,Google Search,0,0.0
854,2,6,Organic SEO,0,0.0
854,3,6,Instagram,0,0.0
854,4,6,Facebook,0,0.0
854,5,6,YouTube,0,0.0
854,6,6,Facebook,0,0.0
855,1,6,Facebook,1,0.0
855,2,6,Google Search,1,0.0
855,3,6,YouTube,1,0.0
855,4,6,Email,1,0.0
855,5,6,Facebook,1,0.0
855,6,6,Facebook,1,59.5
856,1,2,Google Search,0,0.0
856,2,2,Google Search,0,0.0
857,1,4,YouTube,0,0.0
857,2,4,Facebook,0,0.0
857,3,4,Direct,0,0.0
857,4,4,Facebook,0,0.0
858,1,6,YouTube,0,0.0
858,2,6,Organic SEO,0,0.0
858,3,6,Organic SEO,0,0.0
858,4,6,YouTube,0,0.0
858,5,6,Google Search,0,0.0
858,6,6,YouTube,0,0.0
859,1,1,Google Search,1,132.02
860,1,5,Direct,0,0.0
860,2,5,Direct,0,0.0
860,3,5,Direct,0,0.0
860,4,5,Instagram,0,0.0
860,5,5,Facebook,0,0.0
861,1,3,Direct,0,0.0
861,2,3,Facebook,0,0.0
861,3,3,Google Search,0,0.0
862,1,5,Email,0,0.0
862,2,5,YouTube,0,0.0
862,3,5,Facebook,0,0.0
862,4,5,Facebook,0,0.0
862,5,5,Email,0,0.0
863,1,3,Organic SEO,1,0.0
863,2,3,YouTube,1,0.0
863,3,3,Organic SEO,1,78.14
864,1,5,Facebook,0,0.0
864,2,5,Email,0,0.0
864,3,5,Facebook,0,0.0
864,4,5,Email,0,0.0
864,5,5,Google Search,0,0.0
865,1,4,Direct,0,0.0
865,2,4,Organic SEO,0,0.0
865,3,4,YouTube,0,0.0
865,4,4,Email,0,0.0
866,1,3,Direct,0,0.0
866,2,3,YouTube,0,0.0
866,3,3,Instagram,0,0.0
867,1,5,YouTube,1,0.0
867,2,5,Direct,1,0.0
867,3,5,Facebook,1,0.0
867,4,5,Facebook,1,0.0
867,5,5,Email,1,77.29
868,1,1,Instagram,1,194.25
869,1,2,Facebook,1,0.0
869,2,2,Google Search,1,160.42
870,1,2,Google Search,0,0.0
870,2,2,Instagram,0,0.0
871,1,6,Instagram,1,0.0
871,2,6,YouTube,1,0.0
871,3,6,YouTube,1,0.0
871,4,6,Google Search,1,0.0
871,5,6,Facebook,1,0.0
871,6,6,Direct,1,159.09
872,1,2,YouTube,0,0.0
872,2,2,Organic SEO,0,0.0
873,1,4,Direct,0,0.0
873,2,4,Google Search,0,0.0
873,3,4,Instagram,0,0.0
873,4,4,Organic SEO,0,0.0
874,1,3,Direct,0,0.0
874,2,3,Google Search,0,0.0
874,3,3,YouTube,0,0.0
875,1,6,Google Search,0,0.0
875,2,6,Email,0,0.0
875,3,6,Organic SEO,0,0.0
875,4,6,Organic SEO,0,0.0
875,5,6,Google Search,0,0.0
875,6,6,Direct,0,0.0
876,1,2,Facebook,0,0.0
876,2,2,YouTube,0,0.0
877,1,2,Instagram,0,0.0
877,2,2,Instagram,0,0.0
878,1,6,YouTube,0,0.0
878,2,6,YouTube,0,0.0
878,3,6,YouTube,0,0.0
878,4,6,Email,0,0.0
878,5,6,Google Search,0,0.0
878,6,6,Direct,0,0.0
879,1,5,Email,1,0.0
879,2,5,Facebook,1,0.0
879,3,5,Organic SEO,1,0.0
879,4,5,Instagram,1,0.0
879,5,5,Email,1,224.49
880,1,3,Direct,0,0.0
880,2,3,Email,0,0.0
880,3,3,YouTube,0,0.0
881,1,3,YouTube,0,0.0
881,2,3,Instagram,0,0.0
881,3,3,Facebook,0,0.0
882,1,6,Facebook,0,0.0
882,2,6,Organic SEO,0,0.0
882,3,6,Instagram,0,0.0
882,4,6,Email,0,0.0
882,5,6,Direct,0,0.0
882,6,6,Organic SEO,0,0.0
883,1,5,Google Search,1,0.0
883,2,5,Organic SEO,1,0.0
883,3,5,Google Search,1,0.0
883,4,5,Organic SEO,1,0.0
883,5,5,Facebook,1,91.35
884,1,6,Direct,0,0.0
884,2,6,Organic SEO,0,0.0
884,3,6,Instagram,0,0.0
884,4,6,Instagram,0,0.0
884,5,6,YouTube,0,0.0
884,6,6,Google Search,0,0.0
885,1,2,Google Search,0,0.0
885,2,2,Email,0,0.0
886,1,2,Facebook,0,0.0
886,2,2,Email,0,0.0
887,1,5,Organic SEO,0,0.0
887,2,5,Direct,0,0.0
887,3,5,Direct,0,0.0
887,4,5,Direct,0,0.0
887,5,5,Facebook,0,0.0
888,1,6,YouTube,0,0.0
888,2,6,Direct,0,0.0
888,3,6,Google Search,0,0.0
888,4,6,YouTube,0,0.0
888,5,6,Google Search,0,0.0
888,6,6,Direct,0,0.0
889,1,1,Organic SEO,1,145.09
890,1,4,Email,0,0.0
890,2,4,Organic SEO,0,0.0
890,3,4,Organic SEO,0,0.0
890,4,4,Facebook,0,0.0
891,1,5,Organic SEO,1,0.0
891,2,5,YouTube,1,0.0
891,3,5,YouTube,1,0.0
891,4,5,Google Search,1,0.0
891,5,5,Instagram,1,72.44
892,1,5,Facebook,0,0.0
892,2,5,Instagram,0,0.0
892,3,5,Facebook,0,0.0
892,4,5,Google Search,0,0.0
892,5,5,Direct,0,0.0
893,1,4,Direct,0,0.0
893,2,4,YouTube,0,0.0
893,3,4,Google Search,0,0.0
893,4,4,Instagram,0,0.0
894,1,2,Google Search,0,0.0
894,2,2,Google Search,0,0.0
895,1,1,Instagram,1,112.95
896,1,4,Instagram,0,0.0
896,2,4,Direct,0,0.0
896,3,4,Google Search,0,0.0
896,4,4,Google Search,0,0.0
897,1,4,Email,0,0.0
897,2,4,Instagram,0,0.0
897,3,4,Instagram,0,0.0
897,4,4,Organic SEO,0,0.0
898,1,2,Google Search,1,0.0
898,2,2,Direct,1,82.18
899,1,5,Google Search,0,0.0
899,2,5,YouTube,0,0.0
899,3,5,Email,0,0.0
899,4,5,Email,0,0.0
899,5,5,Email,0,0.0
900,1,1,Direct,1,96.34
901,1,3,YouTube,1,0.0
901,2,3,Organic SEO,1,0.0
901,3,3,Instagram,1,136.54
902,1,1,Organic SEO,1,50.77
903,1,6,Email,0,0.0
903,2,6,Direct,0,0.0
903,3,6,Direct,0,0.0
903,4,6,Google Search,0,0.0
903,5,6,Google Search,0,0.0
903,6,6,Organic SEO,0,0.0
904,1,3,Google Search,0,0.0
904,2,3,YouTube,0,0.0
904,3,3,Google Search,0,0.0
905,1,1,Email,0,0.0
906,1,2,Facebook,1,0.0
906,2,2,Instagram,1,389.42
907,1,4,YouTube,0,0.0
907,2,4,Organic SEO,0,0.0
907,3,4,YouTube,0,0.0
907,4,4,YouTube,0,0.0
908,1,6,Instagram,0,0.0
908,2,6,Facebook,0,0.0
908,3,6,Google Search,0,0.0
908,4,6,Facebook,0,0.0
908,5,6,YouTube,0,0.0
908,6,6,Facebook,0,0.0
909,1,1,Google Search,0,0.0
910,1,6,Direct,1,0.0
910,2,6,YouTube,1,0.0
910,3,6,Organic SEO,1,0.0
910,4,6,Google Search,1,0.0
910,5,6,Organic SEO,1,0.0
910,6,6,YouTube,1,44.51
911,1,4,Instagram,0,0.0
911,2,4,YouTube,0,0.0
911,3,4,Organic SEO,0,0.0
911,4,4,Instagram,0,0.0
912,1,1,Facebook,0,0.0
913,1,4,Instagram,1,0.0
913,2,4,YouTube,1,0.0
913,3,4,Google Search,1,0.0
913,4,4,Organic SEO,1,38.48
914,1,4,Email,0,0.0
914,2,4,Facebook,0,0.0
914,3,4,Email,0,0.0
914,4,4,Email,0,0.0
915,1,2,Organic SEO,1,0.0
915,2,2,Organic SEO,1,202.49
916,1,1,YouTube,0,0.0
917,1,1,Organic SEO,0,0.0
918,1,2,Facebook,0,0.0
918,2,2,Organic SEO,0,0.0
919,1,1,Direct,0,0.0
920,1,6,YouTube,0,0.0
920,2,6,YouTube,0,0.0
920,3,6,Facebook,0,0.0
920,4,6,Facebook,0,0.0
920,5,6,Facebook,0,0.0
920,6,6,Organic SEO,0,0.0
921,1,3,Instagram,0,0.0
921,2,3,Google Search,0,0.0
921,3,3,YouTube,0,0.0
922,1,6,Direct,0,0.0
922,2,6,Organic SEO,0,0.0
922,3,6,Email,0,0.0
922,4,6,YouTube,0,0.0
922,5,6,Instagram,0,0.0
922,6,6,Google Search,0,0.0
923,1,2,YouTube,1,0.0
923,2,2,Instagram,1,156.67
924,1,1,Instagram,0,0.0
925,1,1,Facebook,0,0.0
926,1,2,Direct,0,0.0
926,2,2,Direct,0,0.0
927,1,4,Organic SEO,0,0.0
927,2,4,Email,0,0.0
927,3,4,Direct,0,0.0
927,4,4,Direct,0,0.0
928,1,6,Facebook,1,0.0
928,2,6,Direct,1,0.0
928,3,6,Google Search,1,0.0
928,4,6,Facebook,1,0.0
928,5,6,Direct,1,0.0
928,6,6,YouTube,1,139.34
929,1,5,YouTube,0,0.0
929,2,5,YouTube,0,0.0
929,3,5,Facebook,0,0.0
929,4,5,Google Search,0,0.0
929,5,5,Google Search,0,0.0
930,1,2,Instagram,0,0.0
930,2,2,YouTube,0,0.0
931,1,3,Facebook,1,0.0
931,2,3,Email,1,0.0
931,3,3,Instagram,1,139.75
932,1,2,Google Search,1,0.0
932,2,2,Direct,1,89.25
933,1,3,Organic SEO,1,0.0
933,2,3,Facebook,1,0.0
933,3,3,YouTube,1,48.03
934,1,2,Google Search,0,0.0
934,2,2,Organic SEO,0,0.0
935,1,5,Instagram,1,0.0
935,2,5,Email,1,0.0
935,3,5,Instagram,1,0.0
935,4,5,Facebook,1,0.0
935,5,5,Email,1,94.92
936,1,6,Direct,0,0.0
936,2,6,Direct,0,0.0
936,3,6,Email,0,0.0
936,4,6,Organic SEO,0,0.0
936,5,6,YouTube,0,0.0
936,6,6,Instagram,0,0.0
937,1,6,Direct,0,0.0
937,2,6,Instagram,0,0.0
937,3,6,Instagram,0,0.0
937,4,6,Direct,0,0.0
937,5,6,Google Search,0,0.0
937,6,6,Organic SEO,0,0.0
938,1,4,Organic SEO,0,0.0
938,2,4,Google Search,0,0.0
938,3,4,Email,0,0.0
938,4,4,Direct,0,0.0
939,1,2,Email,1,0.0
939,2,2,Email,1,56.04
940,1,3,Instagram,1,0.0
940,2,3,Email,1,0.0
