id_student,code_module,code_presentation,risk_tier,dropout_risk_score,total_clicks,avg_score,submissions,active_days,num_of_prev_attempts,final_result
336936,DDD,2014B,Critical,7.65,375.0,83.0,1.0,26.0,0,Withdrawn
578634,CCC,2014J,Critical,7.65,24.0,82.5,4.0,6.0,0,Withdrawn
696692,BBB,2014J,Critical,7.65,207.0,80.0,2.0,19.0,0,Withdrawn
697653,BBB,2014J,Critical,7.65,1270.0,67.5,4.0,47.0,0,Withdrawn
426316,CCC,2014J,Critical,7.65,50.0,83.0,4.0,5.0,0,Withdrawn
682031,DDD,2014J,Critical,7.65,1983.0,56.8,5.0,135.0,0,Withdrawn
604614,FFF,2014B,Critical,7.65,0.0,70.92,12.0,0.0,0,Withdrawn
541171,BBB,2013J,Critical,7.65,339.0,62.67,9.0,43.0,0,Withdrawn
554365,FFF,2013B,Critical,7.65,810.0,72.0,5.0,34.0,0,Withdrawn
468792,BBB,2013B,Critical,7.65,251.0,85.33,3.0,13.0,0,Withdrawn
531047,CCC,2014B,Critical,7.65,366.0,52.0,15.0,26.0,0,Withdrawn
541202,DDD,2013B,Critical,7.65,268.0,74.0,4.0,25.0,0,Withdrawn
554930,BBB,2013B,Critical,7.65,603.0,63.0,7.0,57.0,0,Withdrawn
634420,CCC,2014J,Critical,7.65,714.0,64.11,9.0,54.0,0,Withdrawn
677382,CCC,2014J,Critical,7.65,0.0,69.5,12.0,0.0,0,Withdrawn
532267,DDD,2013B,Critical,7.65,854.0,62.33,6.0,97.0,1,Withdrawn
578623,EEE,2013J,Critical,7.65,448.0,78.5,2.0,26.0,0,Withdrawn
544930,FFF,2013B,Critical,7.65,322.0,77.67,5.0,15.0,0,Withdrawn
627840,FFF,2014B,Critical,7.65,1244.0,73.0,2.0,42.0,0,Withdrawn
586946,DDD,2014B,Critical,7.65,137.0,66.75,8.0,16.0,0,Withdrawn
85874,FFF,2014B,Critical,7.65,1853.0,74.0,4.0,37.0,0,Withdrawn
2232976,BBB,2014J,Critical,7.65,450.0,77.33,3.0,36.0,0,Withdrawn
2425726,BBB,2013B,Critical,7.65,659.0,81.0,2.0,39.0,0,Withdrawn
34068,CCC,2014J,Critical,7.65,613.0,73.33,3.0,55.0,0,Withdrawn
203707,CCC,2014B,Critical,7.65,56.0,69.25,12.0,10.0,0,Withdrawn
504834,FFF,2013J,Critical,7.65,2847.0,73.67,3.0,48.0,0,Withdrawn
123957,DDD,2013J,Critical,7.65,609.0,61.86,7.0,57.0,0,Withdrawn
592437,CCC,2014B,Critical,7.65,0.0,78.67,3.0,0.0,0,Withdrawn
654295,EEE,2014J,Critical,7.65,35.0,81.4,5.0,3.0,0,Withdrawn
678367,BBB,2014J,Critical,7.65,749.0,73.33,3.0,30.0,0,Withdrawn
572302,BBB,2013J,Critical,7.65,307.0,75.0,6.0,33.0,0,Withdrawn
627751,FFF,2014B,Critical,7.65,1122.0,74.0,2.0,49.0,0,Withdrawn
2107747,FFF,2014J,Critical,7.65,1592.0,74.25,4.0,43.0,0,Withdrawn
565883,CCC,2014J,Critical,7.65,829.0,70.67,9.0,24.0,1,Withdrawn
1531649,DDD,2014B,Critical,7.65,755.0,78.0,1.0,42.0,0,Withdrawn
470534,EEE,2013J,Critical,7.65,537.0,82.5,2.0,45.0,0,Withdrawn
528270,FFF,2013B,Critical,7.65,2058.0,66.67,3.0,71.0,0,Withdrawn
633238,CCC,2014J,Critical,7.65,159.0,57.64,14.0,19.0,0,Withdrawn
383180,AAA,2014J,Critical,7.65,657.0,72.0,3.0,45.0,0,Withdrawn
2691780,DDD,2013J,Critical,7.65,15.0,74.67,6.0,3.0,1,Withdrawn
597532,BBB,2014J,Critical,7.65,0.0,74.56,9.0,0.0,1,Withdrawn
1686551,AAA,2014J,Critical,7.64,647.0,80.0,1.0,53.0,0,Withdrawn
588460,CCC,2014B,Critical,7.64,535.0,63.12,8.0,57.0,0,Withdrawn
289397,CCC,2014B,Critical,7.64,41.0,81.67,3.0,4.0,0,Withdrawn
510070,CCC,2014B,Critical,7.64,1098.0,73.6,5.0,47.0,0,Withdrawn
500719,BBB,2013B,Critical,7.64,1107.0,77.0,3.0,61.0,0,Withdrawn
350398,DDD,2013B,Critical,7.64,710.0,71.0,6.0,44.0,1,Withdrawn
569049,CCC,2014J,Critical,7.64,152.0,89.0,1.0,10.0,0,Withdrawn
335553,CCC,2014B,Critical,7.64,558.0,81.67,3.0,33.0,0,Withdrawn
577142,FFF,2014B,Critical,7.64,1024.0,77.0,3.0,47.0,0,Withdrawn
539872,DDD,2013J,Critical,7.64,297.0,79.67,3.0,22.0,0,Withdrawn
647217,EEE,2014J,Critical,7.64,199.0,89.0,1.0,12.0,0,Withdrawn
597363,CCC,2014B,Critical,7.64,108.0,81.5,4.0,14.0,0,Withdrawn
630073,CCC,2014J,Critical,7.64,478.0,72.4,10.0,38.0,0,Withdrawn
1848820,CCC,2014B,Critical,7.64,653.0,66.33,6.0,42.0,0,Withdrawn
628565,CCC,2014B,Critical,7.64,1096.0,68.5,4.0,62.0,0,Withdrawn
627168,EEE,2014B,Critical,7.64,471.0,78.0,3.0,18.0,0,Withdrawn
558404,FFF,2013B,Critical,7.64,187.0,86.67,3.0,17.0,0,Withdrawn
625903,FFF,2014B,Critical,7.64,0.0,80.71,7.0,0.0,0,Withdrawn
610830,DDD,2013J,Critical,7.64,252.0,80.0,1.0,12.0,0,Withdrawn
359657,CCC,2014J,Critical,7.64,222.0,87.5,2.0,18.0,0,Withdrawn
640706,BBB,2014J,Critical,7.64,80.0,82.67,3.0,8.0,0,Withdrawn
612381,CCC,2014B,Critical,7.64,576.0,84.0,1.0,30.0,0,Withdrawn
572281,DDD,2013J,Critical,7.64,241.0,75.57,7.0,14.0,0,Withdrawn
574606,GGG,2013J,Critical,7.64,208.0,86.0,4.0,20.0,0,Withdrawn
601021,CCC,2014B,Critical,7.64,178.0,68.38,13.0,15.0,0,Withdrawn
503663,BBB,2014J,Critical,7.64,160.0,71.38,8.0,8.0,0,Withdrawn
600814,CCC,2014B,Critical,7.64,217.0,68.58,12.0,13.0,0,Withdrawn
615148,BBB,2013J,Critical,7.64,91.0,77.4,5.0,7.0,0,Withdrawn
572179,FFF,2013J,Critical,7.64,202.0,86.0,1.0,21.0,0,Withdrawn
522650,BBB,2013J,Critical,7.64,42.0,80.0,1.0,7.0,0,Withdrawn
2256318,DDD,2013J,Critical,7.64,6.0,76.17,12.0,3.0,1,Withdrawn
335910,DDD,2013J,Critical,7.64,0.0,78.75,8.0,0.0,0,Withdrawn
626348,DDD,2014B,Critical,7.64,1074.0,53.0,5.0,99.0,0,Withdrawn
564821,FFF,2013J,Critical,7.64,1897.0,72.5,6.0,73.0,0,Withdrawn
624673,BBB,2014B,Critical,7.64,128.0,80.25,4.0,21.0,0,Withdrawn
506618,EEE,2014J,Critical,7.64,206.0,82.67,3.0,18.0,1,Withdrawn
2684417,FFF,2014B,Critical,7.64,134.0,88.0,1.0,9.0,2,Withdrawn
679724,BBB,2014J,Critical,7.64,343.0,81.0,2.0,21.0,0,Withdrawn
582651,CCC,2014J,Critical,7.64,315.0,74.8,5.0,21.0,0,Withdrawn
284395,FFF,2013B,Critical,7.64,0.0,71.58,12.0,0.0,0,Withdrawn
620629,GGG,2014B,Critical,7.64,215.0,67.5,6.0,31.0,0,Withdrawn
603848,FFF,2013J,Critical,7.64,1518.0,56.06,16.0,71.0,0,Withdrawn
444713,DDD,2013B,Critical,7.64,462.0,86.0,2.0,44.0,0,Withdrawn
626768,CCC,2014J,Critical,7.64,991.0,67.17,6.0,63.0,0,Withdrawn
486877,CCC,2014J,Critical,7.64,228.0,72.0,7.0,19.0,0,Withdrawn
690724,CCC,2014J,Critical,7.64,4.0,85.5,4.0,2.0,0,Withdrawn
551052,FFF,2013B,Critical,7.64,305.0,82.0,1.0,14.0,0,Withdrawn
2032058,CCC,2014B,Critical,7.64,833.0,73.67,3.0,34.0,0,Withdrawn
490768,CCC,2014B,Critical,7.63,314.0,75.17,6.0,19.0,0,Withdrawn
589327,CCC,2014B,Critical,7.63,528.0,56.62,13.0,32.0,0,Withdrawn
578550,FFF,2013J,Critical,7.63,1291.0,84.0,1.0,23.0,0,Withdrawn
501339,CCC,2014B,Critical,7.63,192.0,88.0,2.0,19.0,0,Withdrawn
527744,FFF,2014B,Critical,7.63,238.0,90.0,4.0,7.0,2,Withdrawn
200372,CCC,2014B,Critical,7.63,354.0,80.0,5.0,33.0,0,Withdrawn
521703,FFF,2014J,Critical,7.63,574.0,87.5,2.0,19.0,2,Withdrawn
575763,CCC,2014J,Critical,7.63,344.0,75.62,8.0,28.0,0,Withdrawn
619330,BBB,2014B,Critical,7.63,266.0,80.33,3.0,16.0,0,Withdrawn
599742,DDD,2014J,Critical,7.63,0.0,85.0,2.0,0.0,1,Withdrawn
628088,AAA,2014J,Critical,7.63,519.0,80.0,1.0,22.0,0,Withdrawn
572599,CCC,2014J,Critical,7.63,258.0,78.8,5.0,22.0,0,Withdrawn
693812,FFF,2014J,Critical,7.63,313.0,94.0,1.0,13.0,0,Withdrawn
534318,FFF,2014B,Critical,7.63,269.0,89.0,2.0,12.0,0,Withdrawn
618679,CCC,2014B,Critical,7.63,1143.0,73.0,5.0,29.0,0,Withdrawn
565275,EEE,2014B,Critical,7.63,0.0,88.0,4.0,0.0,1,Withdrawn
322960,BBB,2013B,Critical,7.63,396.0,82.33,3.0,37.0,0,Withdrawn
2577480,DDD,2013J,Critical,7.63,703.0,75.5,4.0,49.0,0,Withdrawn
651850,CCC,2014J,Critical,7.63,564.0,58.2,10.0,48.0,0,Withdrawn
586851,FFF,2013J,Critical,7.63,1326.0,80.4,5.0,42.0,0,Withdrawn
698598,EEE,2014J,Critical,7.63,407.0,77.62,8.0,36.0,0,Withdrawn
543021,BBB,2013J,Critical,7.63,172.0,83.0,3.0,14.0,0,Withdrawn
61352,BBB,2014J,Critical,7.63,181.0,100.0,1.0,15.0,2,Withdrawn
632923,FFF,2014B,Critical,7.63,2689.0,69.5,4.0,71.0,0,Withdrawn
185024,DDD,2013J,Critical,7.63,240.0,90.0,2.0,25.0,0,Withdrawn
281656,DDD,2013J,Critical,7.63,0.0,95.0,1.0,0.0,1,Withdrawn
579278,CCC,2014J,Critical,7.63,562.0,58.06,17.0,19.0,0,Withdrawn
442937,EEE,2013J,Critical,7.63,221.0,89.0,1.0,15.0,0,Withdrawn
389853,FFF,2014J,Critical,7.63,559.0,77.0,3.0,48.0,1,Withdrawn
488575,DDD,2014J,Critical,7.63,428.0,77.57,7.0,40.0,1,Withdrawn
609891,FFF,2013J,Critical,7.63,0.0,54.3,20.0,0.0,0,Withdrawn
499404,FFF,2014B,Critical,7.63,0.0,75.17,12.0,0.0,1,Withdrawn
579052,CCC,2014J,Critical,7.63,747.0,69.86,7.0,43.0,0,Withdrawn
395107,BBB,2013B,Critical,7.63,10.0,79.5,4.0,1.0,0,Withdrawn
649555,FFF,2014J,Critical,7.63,424.0,85.0,1.0,18.0,0,Withdrawn
231959,BBB,2013J,Critical,7.63,271.0,73.09,11.0,25.0,1,Withdrawn
647915,FFF,2014J,Critical,7.63,526.0,82.0,1.0,27.0,0,Withdrawn
109782,BBB,2013J,Critical,7.63,154.0,77.2,5.0,22.0,0,Withdrawn
268817,DDD,2013J,Critical,7.63,958.0,76.0,2.0,49.0,0,Withdrawn
624376,FFF,2014B,Critical,7.63,675.0,88.0,2.0,13.0,0,Withdrawn
494389,DDD,2013J,Critical,7.63,256.0,89.0,1.0,9.0,0,Withdrawn
588170,CCC,2014J,Critical,7.63,847.0,76.6,5.0,41.0,0,Withdrawn
55419,FFF,2013J,Critical,7.63,275.0,78.0,2.0,11.0,0,Withdrawn
610778,FFF,2014B,Critical,7.63,980.0,79.0,4.0,45.0,1,Withdrawn
582723,CCC,2014J,Critical,7.63,1383.0,75.5,6.0,19.0,1,Withdrawn
587219,BBB,2013J,Critical,7.63,694.0,76.67,3.0,58.0,0,Withdrawn
623707,CCC,2014B,Critical,7.63,874.0,83.0,2.0,18.0,0,Withdrawn
682364,BBB,2014J,Critical,7.62,98.0,85.0,2.0,10.0,0,Withdrawn
689042,FFF,2014J,Critical,7.62,240.0,89.0,1.0,9.0,0,Withdrawn
341040,BBB,2013B,Critical,7.62,134.0,76.8,5.0,16.0,0,Withdrawn
688904,FFF,2014J,Critical,7.62,2422.0,70.33,3.0,80.0,0,Withdrawn
696501,CCC,2014J,Critical,7.62,599.0,80.0,4.0,19.0,0,Withdrawn
350949,DDD,2013J,Critical,7.62,712.0,74.67,3.0,59.0,0,Withdrawn
284741,CCC,2014J,Critical,7.62,9.0,80.0,3.0,2.0,0,Withdrawn
144959,FFF,2014J,Critical,7.62,452.0,75.0,4.0,29.0,1,Withdrawn
81754,GGG,2014B,Critical,7.62,310.0,84.0,2.0,34.0,1,Withdrawn
650054,FFF,2014J,Critical,7.62,1268.0,76.0,3.0,81.0,0,Withdrawn
607473,FFF,2013J,Critical,7.62,1449.0,82.0,4.0,46.0,0,Withdrawn
553741,CCC,2014B,Critical,7.62,578.0,60.0,13.0,46.0,0,Withdrawn
679207,CCC,2014J,Critical,7.62,10.0,86.5,4.0,2.0,0,Withdrawn
526506,BBB,2013B,Critical,7.62,408.0,80.67,3.0,26.0,1,Withdrawn
544021,FFF,2013J,Critical,7.62,752.0,75.0,8.0,33.0,1,Withdrawn
690962,CCC,2014J,Critical,7.62,199.0,73.83,6.0,24.0,0,Withdrawn
602672,FFF,2013J,Critical,7.62,57.0,81.25,4.0,5.0,0,Withdrawn
609192,CCC,2014B,Critical,7.62,368.0,69.67,6.0,25.0,0,Withdrawn
229326,BBB,2014J,Critical,7.62,607.0,83.0,2.0,26.0,0,Withdrawn
695676,FFF,2014J,Critical,7.62,395.0,86.0,1.0,13.0,0,Withdrawn
1588621,FFF,2014J,Critical,7.62,131.0,84.75,8.0,23.0,1,Withdrawn
602150,EEE,2014J,Critical,7.62,63.0,98.0,2.0,3.0,2,Withdrawn
654228,FFF,2014J,Critical,7.62,618.0,75.0,2.0,30.0,0,Withdrawn
502361,FFF,2013B,Critical,7.62,0.0,67.5,12.0,0.0,0,Withdrawn
543155,FFF,2013B,Critical,7.62,1115.0,81.5,2.0,36.0,0,Withdrawn
590590,GGG,2013J,Critical,7.62,351.0,85.0,2.0,26.0,0,Withdrawn
550867,BBB,2013B,Critical,7.62,450.0,67.4,5.0,45.0,0,Withdrawn
625902,DDD,2014B,Critical,7.62,183.0,83.0,1.0,22.0,0,Withdrawn
586716,CCC,2014B,Critical,7.62,635.0,68.33,6.0,23.0,0,Withdrawn
2523751,FFF,2013J,Critical,7.62,701.0,75.0,3.0,25.0,0,Withdrawn
498793,DDD,2014B,Critical,7.62,1472.0,62.75,4.0,116.0,1,Withdrawn
596601,FFF,2013J,Critical,7.62,0.0,65.83,12.0,0.0,0,Withdrawn
618265,BBB,2014B,Critical,7.62,21.0,85.0,1.0,3.0,0,Withdrawn
361282,DDD,2013B,Critical,7.62,754.0,68.56,9.0,30.0,0,Withdrawn
632181,BBB,2014B,Critical,7.62,245.0,80.0,1.0,23.0,0,Withdrawn
533198,FFF,2013B,Critical,7.62,1642.0,63.67,6.0,80.0,0,Withdrawn
691353,BBB,2014J,Critical,7.62,775.0,81.0,2.0,43.0,0,Withdrawn
677327,FFF,2014J,Critical,7.62,560.0,76.67,3.0,18.0,0,Withdrawn
2419081,FFF,2014B,Critical,7.61,574.0,84.0,1.0,15.0,0,Withdrawn
643416,CCC,2014J,Critical,7.61,3.0,87.0,4.0,2.0,0,Withdrawn
623757,EEE,2014J,Critical,7.61,315.0,88.0,1.0,12.0,0,Withdrawn
415812,DDD,2013B,Critical,7.61,342.0,68.0,6.0,29.0,0,Withdrawn
594199,CCC,2014B,Critical,7.61,740.0,79.2,5.0,30.0,0,Withdrawn
348547,DDD,2013J,Critical,7.61,369.0,81.0,2.0,45.0,0,Withdrawn
54810,DDD,2014B,Critical,7.61,260.0,71.89,9.0,24.0,0,Withdrawn
132626,BBB,2013J,Critical,7.61,480.0,72.43,7.0,54.0,0,Withdrawn
2394352,GGG,2013J,Critical,7.61,219.0,85.0,2.0,16.0,0,Withdrawn
2386867,BBB,2014J,Critical,7.61,147.0,90.0,2.0,11.0,1,Withdrawn
548969,FFF,2013B,Critical,7.61,623.0,74.0,2.0,40.0,0,Withdrawn
522538,DDD,2013J,Critical,7.61,85.0,78.71,7.0,21.0,1,Withdrawn
597252,EEE,2014J,Critical,7.61,650.0,79.0,1.0,32.0,0,Withdrawn
189442,DDD,2014B,Critical,7.61,1633.0,67.25,4.0,103.0,0,Withdrawn
491011,FFF,2013B,Critical,7.61,0.0,73.17,12.0,0.0,0,Withdrawn
698598,CCC,2014J,Critical,7.61,390.0,77.62,8.0,43.0,0,Withdrawn
579325,CCC,2014J,Critical,7.61,503.0,81.12,8.0,13.0,0,Withdrawn
528083,CCC,2014B,Critical,7.61,158.0,73.8,5.0,7.0,0,Withdrawn
589894,CCC,2014B,Critical,7.61,291.0,73.2,5.0,18.0,0,Withdrawn
482868,CCC,2014J,Critical,7.61,172.0,74.29,7.0,12.0,0,Withdrawn
527927,FFF,2013B,Critical,7.61,3052.0,72.4,5.0,64.0,1,Withdrawn
643199,CCC,2014J,Critical,7.61,503.0,55.5,12.0,62.0,0,Withdrawn
263150,CCC,2014J,Critical,7.61,151.0,89.0,1.0,11.0,0,Withdrawn
681335,CCC,2014J,Critical,7.61,257.0,86.4,5.0,21.0,0,Withdrawn
643309,EEE,2014J,Critical,7.61,324.0,85.0,2.0,23.0,0,Withdrawn
559067,FFF,2013J,Critical,7.61,401.0,82.67,3.0,38.0,0,Withdrawn
86538,FFF,2013B,Critical,7.61,1569.0,68.67,6.0,51.0,0,Withdrawn
596035,CCC,2014B,Critical,7.61,786.0,68.29,7.0,47.0,0,Withdrawn
596855,EEE,2014J,Critical,7.61,321.0,85.0,1.0,12.0,0,Withdrawn
632618,BBB,2014B,Critical,7.61,526.0,76.6,5.0,45.0,0,Withdrawn
624126,CCC,2014J,Critical,7.61,0.0,82.67,3.0,0.0,1,Withdrawn
604906,CCC,2014B,Critical,7.61,72.0,63.62,13.0,6.0,0,Withdrawn
559912,CCC,2014B,Critical,7.61,175.0,81.25,4.0,12.0,0,Withdrawn
674888,EEE,2014J,Critical,7.61,352.0,86.0,1.0,25.0,0,Withdrawn
675486,FFF,2014J,Critical,7.61,811.0,84.0,1.0,39.0,0,Withdrawn
585433,CCC,2014J,Critical,7.61,0.0,82.25,4.0,0.0,1,Withdrawn
526051,EEE,2013J,Critical,7.61,32.0,87.25,4.0,1.0,0,Withdrawn
536038,FFF,2013B,Critical,7.61,2029.0,78.0,5.0,62.0,0,Withdrawn
2641236,FFF,2013J,Critical,7.61,1380.0,88.0,1.0,45.0,0,Withdrawn
572395,FFF,2014B,Critical,7.61,523.0,76.71,7.0,15.0,0,Withdrawn
2678993,FFF,2013J,Critical,7.61,1343.0,80.0,2.0,45.0,0,Withdrawn
612449,CCC,2014J,Critical,7.61,471.0,74.4,5.0,28.0,0,Withdrawn
536711,FFF,2013J,Critical,7.61,891.0,86.0,1.0,44.0,0,Withdrawn
600094,DDD,2013J,Critical,7.61,451.0,63.1,10.0,32.0,0,Withdrawn
656539,CCC,2014J,Critical,7.61,319.0,82.33,3.0,27.0,0,Withdrawn
649861,EEE,2014J,Critical,7.61,567.0,91.0,1.0,34.0,0,Withdrawn
357942,CCC,2014B,Critical,7.61,1522.0,64.5,4.0,87.0,0,Withdrawn
2318055,AAA,2013J,Critical,7.61,0.0,75.8,5.0,0.0,0,Withdrawn
631513,DDD,2014J,Critical,7.61,35.0,77.2,5.0,11.0,1,Withdrawn
676546,AAA,2014J,Critical,7.61,321.0,74.0,4.0,27.0,0,Withdrawn
623190,CCC,2014B,Critical,7.61,0.0,87.14,7.0,0.0,0,Withdrawn
607733,FFF,2014J,Critical,7.61,449.0,84.0,1.0,20.0,0,Withdrawn
623738,CCC,2014B,Critical,7.6,359.0,84.75,4.0,20.0,0,Withdrawn
618903,FFF,2014B,Critical,7.6,469.0,90.0,1.0,16.0,0,Withdrawn
2533609,DDD,2014J,Critical,7.6,277.0,78.4,5.0,29.0,0,Withdrawn
444783,DDD,2014J,Critical,7.6,580.0,75.25,4.0,53.0,0,Withdrawn
605480,EEE,2013J,Critical,7.6,625.0,76.5,2.0,42.0,0,Withdrawn
603861,AAA,2013J,Critical,7.6,955.0,63.0,10.0,68.0,0,Withdrawn
618861,CCC,2014B,Critical,7.6,964.0,80.0,1.0,24.0,0,Withdrawn
389773,FFF,2013B,Critical,7.6,1309.0,80.0,3.0,62.0,1,Withdrawn
441540,FFF,2014J,Critical,7.6,0.0,77.71,7.0,0.0,1,Withdrawn
585208,DDD,2013J,Critical,7.6,1074.0,58.0,4.0,97.0,0,Withdrawn
256680,CCC,2014J,Critical,7.6,282.0,82.5,2.0,18.0,0,Withdrawn
583215,DDD,2013J,Critical,7.6,571.0,76.5,4.0,46.0,0,Withdrawn
590961,EEE,2013J,Critical,7.6,741.0,65.86,7.0,42.0,0,Withdrawn
2465209,BBB,2013J,Critical,7.6,619.0,84.0,1.0,34.0,0,Withdrawn
568609,BBB,2013J,Critical,7.6,87.0,84.6,5.0,18.0,0,Withdrawn
693812,CCC,2014J,Critical,7.6,350.0,94.0,1.0,17.0,0,Withdrawn
341457,FFF,2014J,Critical,7.6,1393.0,81.33,6.0,33.0,0,Withdrawn
677582,FFF,2014J,Critical,7.6,1445.0,77.75,4.0,85.0,0,Withdrawn
2642994,FFF,2013J,Critical,7.6,261.0,90.0,2.0,18.0,2,Withdrawn
2349825,BBB,2013J,Critical,7.6,491.0,79.0,4.0,23.0,0,Withdrawn
86291,BBB,2013B,Critical,7.6,69.0,69.58,12.0,3.0,0,Withdrawn
556354,DDD,2013B,Critical,7.6,917.0,74.5,6.0,50.0,0,Withdrawn
689225,FFF,2014J,Critical,7.6,601.0,82.0,1.0,22.0,0,Withdrawn
340751,FFF,2013J,Critical,7.6,112.0,92.0,1.0,6.0,0,Withdrawn
111959,DDD,2014B,Critical,7.6,431.0,76.0,3.0,40.0,0,Withdrawn
650682,FFF,2014J,Critical,7.6,1121.0,74.83,6.0,49.0,0,Withdrawn
576445,BBB,2014J,Critical,7.6,107.0,75.78,9.0,6.0,0,Withdrawn
583056,FFF,2014B,Critical,7.6,511.0,55.87,15.0,42.0,0,Withdrawn
589469,FFF,2014B,Critical,7.6,396.0,81.0,2.0,20.0,1,Withdrawn
580497,BBB,2013J,Critical,7.6,76.0,90.0,1.0,6.0,0,Withdrawn
447695,CCC,2014J,Critical,7.6,679.0,81.0,2.0,27.0,0,Withdrawn
426768,FFF,2013J,Critical,7.6,1229.0,70.5,4.0,34.0,0,Withdrawn
2507271,FFF,2013B,Critical,7.6,1745.0,73.6,5.0,63.0,0,Withdrawn
2384687,CCC,2014B,Critical,7.6,594.0,82.0,2.0,23.0,0,Withdrawn
688763,EEE,2014J,Critical,7.6,1378.0,78.67,3.0,40.0,0,Withdrawn
517062,FFF,2013B,Critical,7.6,1715.0,66.67,3.0,69.0,0,Withdrawn
594122,FFF,2014B,Critical,7.6,0.0,75.0,12.0,0.0,0,Withdrawn
591318,FFF,2014B,Critical,7.6,1354.0,72.33,3.0,40.0,0,Withdrawn
697299,FFF,2014J,Critical,7.6,203.0,84.0,1.0,14.0,0,Withdrawn
595988,CCC,2014J,Critical,7.6,71.0,79.57,7.0,7.0,0,Withdrawn
687341,FFF,2014J,Critical,7.6,711.0,80.25,4.0,30.0,0,Withdrawn
544649,DDD,2014J,Critical,7.6,1018.0,72.5,4.0,99.0,2,Withdrawn
574508,CCC,2014J,Critical,7.6,416.0,76.0,5.0,11.0,0,Withdrawn
510141,BBB,2013B,Critical,7.6,1373.0,65.67,6.0,35.0,0,Withdrawn
529723,CCC,2014J,Critical,7.6,170.0,68.15,13.0,7.0,0,Withdrawn
587884,EEE,2013J,Critical,7.6,685.0,79.5,2.0,32.0,0,Withdrawn
491486,FFF,2014B,Critical,7.6,787.0,81.33,3.0,32.0,0,Withdrawn
600320,GGG,2013J,Critical,7.6,20.0,74.8,10.0,2.0,0,Withdrawn
621380,CCC,2014J,Critical,7.6,170.0,85.8,5.0,9.0,0,Withdrawn
519116,CCC,2014J,Critical,7.6,715.0,73.67,3.0,32.0,0,Withdrawn
413137,FFF,2013J,Critical,7.6,483.0,88.5,2.0,24.0,0,Withdrawn
549361,DDD,2013B,Critical,7.6,944.0,62.57,7.0,98.0,0,Withdrawn
634701,FFF,2014B,Critical,7.6,349.0,88.0,1.0,19.0,0,Withdrawn
416696,FFF,2013B,Critical,7.6,1217.0,73.5,8.0,45.0,0,Withdrawn
613842,BBB,2014B,Critical,7.59,177.0,78.5,4.0,13.0,0,Withdrawn
513283,DDD,2014J,Critical,7.59,746.0,75.0,5.0,59.0,1,Withdrawn
554266,CCC,2014J,Critical,7.59,419.0,84.0,2.0,18.0,0,Withdrawn
242778,CCC,2014B,Critical,7.59,109.0,58.21,14.0,12.0,0,Withdrawn
631354,BBB,2014B,Critical,7.59,222.0,82.75,4.0,14.0,0,Withdrawn
1638548,CCC,2014B,Critical,7.59,10.0,86.33,3.0,3.0,0,Withdrawn
108949,FFF,2014B,Critical,7.59,452.0,80.5,6.0,34.0,1,Withdrawn
566823,FFF,2013J,Critical,7.59,925.0,76.0,6.0,36.0,0,Withdrawn
634774,FFF,2014B,Critical,7.59,1353.0,70.25,4.0,44.0,0,Withdrawn
2498614,EEE,2014J,Critical,7.59,781.0,84.0,1.0,38.0,0,Withdrawn
470588,AAA,2014J,Critical,7.59,442.0,79.33,3.0,18.0,1,Withdrawn
633913,CCC,2014B,Critical,7.59,249.0,90.0,1.0,6.0,0,Withdrawn
696019,CCC,2014J,Critical,7.59,63.0,90.0,1.0,12.0,0,Withdrawn
132423,FFF,2014J,Critical,7.59,281.0,86.67,3.0,9.0,0,Withdrawn
341361,CCC,2014J,Critical,7.59,238.0,67.08,13.0,18.0,0,Withdrawn
625078,CCC,2014J,Critical,7.59,4.0,92.67,6.0,4.0,1,Withdrawn
649325,FFF,2014J,Critical,7.59,900.0,89.0,3.0,28.0,0,Withdrawn
400599,DDD,2014B,Critical,7.59,1155.0,64.67,3.0,57.0,0,Withdrawn
608638,DDD,2013J,Critical,7.59,335.0,90.5,2.0,32.0,0,Withdrawn
587324,FFF,2013J,Critical,7.59,844.0,78.17,6.0,47.0,0,Withdrawn
678538,CCC,2014J,Critical,7.59,108.0,85.25,4.0,6.0,0,Withdrawn
530852,FFF,2013J,Critical,7.59,40.0,84.67,6.0,11.0,1,Withdrawn
185024,DDD,2014J,Critical,7.59,576.0,90.0,2.0,47.0,1,Withdrawn
632133,CCC,2014B,Critical,7.59,309.0,76.4,5.0,26.0,0,Withdrawn
597378,FFF,2014B,Critical,7.59,1011.0,78.0,1.0,46.0,0,Withdrawn
532440,CCC,2014B,Critical,7.59,94.0,73.22,9.0,6.0,0,Withdrawn
554545,BBB,2013B,Critical,7.59,510.0,79.33,3.0,17.0,0,Withdrawn
626469,CCC,2014B,Critical,7.59,0.0,82.0,2.0,0.0,0,Withdrawn
132423,CCC,2014J,Critical,7.59,121.0,86.67,3.0,9.0,0,Withdrawn
609605,CCC,2014J,Critical,7.59,642.0,69.0,8.0,41.0,1,Withdrawn
1588208,BBB,2013J,Critical,7.59,423.0,79.0,2.0,22.0,0,Withdrawn
130671,CCC,2014J,Critical,7.59,219.0,74.5,6.0,18.0,0,Withdrawn
574735,FFF,2013J,Critical,7.59,3487.0,55.08,12.0,68.0,0,Withdrawn
628677,CCC,2014B,Critical,7.59,0.0,85.5,2.0,0.0,0,Withdrawn
