id_student,code_module,code_presentation,risk_tier,dropout_risk_score,final_result
485885,FFF,2013J,Medium,3.85,Pass
486473,FFF,2013J,Critical,9.47,Withdrawn
486511,FFF,2013J,Medium,4.37,Pass
486551,FFF,2013J,Medium,4.76,Pass
486948,FFF,2013J,Medium,4.81,Fail
487002,FFF,2013J,High,7.31,Withdrawn
488136,FFF,2013J,Critical,7.66,Withdrawn
488324,FFF,2013J,Medium,5.4,Fail
488394,FFF,2013J,Low,3.41,Pass
489087,FFF,2013J,Low,3.41,Pass
489146,FFF,2013J,Medium,4.78,Fail
489560,FFF,2013J,Medium,4.07,Pass
490449,FFF,2013J,Medium,4.31,Pass
490505,FFF,2013J,Low,3.32,Distinction
491011,FFF,2013J,Critical,7.55,Withdrawn
491606,FFF,2013J,Medium,3.88,Pass
491688,FFF,2013J,Critical,9.48,Withdrawn
491756,FFF,2013J,Critical,8.03,Withdrawn
492557,FFF,2013J,High,6.99,Withdrawn
492851,FFF,2013J,Medium,4.31,Pass
493067,FFF,2013J,Critical,9.43,Withdrawn
493539,FFF,2013J,Medium,3.64,Pass
494046,FFF,2013J,High,7.03,Withdrawn
494143,FFF,2013J,Medium,4.85,Fail
494191,FFF,2013J,Critical,9.3,Withdrawn
494335,FFF,2013J,Critical,9.59,Withdrawn
494414,FFF,2013J,Critical,9.5,Withdrawn
494495,FFF,2013J,Medium,4.21,Pass
494975,FFF,2013J,Critical,7.7,Withdrawn
495948,FFF,2013J,Medium,4.56,Fail
496801,FFF,2013J,Medium,4.84,Fail
496981,FFF,2013J,Critical,9.54,Withdrawn
497349,FFF,2013J,Medium,4.55,Fail
498031,FFF,2013J,Low,3.36,Pass
498898,FFF,2013J,High,7.03,Withdrawn
498972,FFF,2013J,Medium,4.99,Fail
499386,FFF,2013J,Medium,4.69,Pass
499564,FFF,2013J,Medium,3.64,Pass
499768,FFF,2013J,Critical,9.45,Withdrawn
500067,FFF,2013J,Medium,4.75,Fail
500099,FFF,2013J,Critical,8.16,Withdrawn
500137,FFF,2013J,Critical,7.55,Withdrawn
500772,FFF,2013J,Medium,4.21,Pass
501336,FFF,2013J,Medium,4.23,Pass
501425,FFF,2013J,Medium,3.81,Pass
501871,FFF,2013J,Medium,4.15,Pass
501922,FFF,2013J,High,6.66,Fail
502249,FFF,2013J,Medium,4.11,Pass
502361,FFF,2013J,Medium,4.41,Pass
502517,FFF,2013J,Medium,4.34,Pass
502531,FFF,2013J,Medium,4.75,Fail
502696,FFF,2013J,Critical,7.53,Withdrawn
502779,FFF,2013J,Critical,7.69,Withdrawn
503352,FFF,2013J,Medium,3.62,Distinction
503401,FFF,2013J,Critical,9.3,Withdrawn
503477,FFF,2013J,Medium,3.88,Pass
503684,FFF,2013J,Medium,4.92,Fail
503764,FFF,2013J,Medium,3.67,Pass
504076,FFF,2013J,Medium,3.58,Pass
504105,FFF,2013J,Medium,3.9,Pass
504300,FFF,2013J,Critical,7.55,Withdrawn
504321,FFF,2013J,Medium,4.21,Pass
504700,FFF,2013J,Critical,9.53,Withdrawn
504834,FFF,2013J,Critical,7.65,Withdrawn
504899,FFF,2013J,Critical,9.4,Withdrawn
504956,FFF,2013J,Medium,5.0,Fail
505047,FFF,2013J,Medium,4.6,Fail
505153,FFF,2013J,High,7.37,Withdrawn
505410,FFF,2013J,Medium,4.17,Pass
505501,FFF,2013J,Critical,9.49,Withdrawn
506288,FFF,2013J,Critical,9.33,Withdrawn
506289,FFF,2013J,Medium,4.63,Fail
506309,FFF,2013J,Medium,3.98,Pass
506498,FFF,2013J,Critical,8.53,Withdrawn
506550,FFF,2013J,Medium,4.1,Pass
506783,FFF,2013J,Medium,5.25,Fail
507010,FFF,2013J,Medium,4.43,Pass
507084,FFF,2013J,Medium,5.44,Fail
507941,FFF,2013J,Low,3.04,Distinction
508059,FFF,2013J,Medium,4.89,Fail
508210,FFF,2013J,Medium,3.67,Pass
508232,FFF,2013J,Critical,9.51,Withdrawn
508274,FFF,2013J,Low,3.32,Distinction
508295,FFF,2013J,Medium,3.83,Fail
508326,FFF,2013J,Medium,4.73,Fail
508388,FFF,2013J,Medium,4.19,Pass
508469,FFF,2013J,Critical,9.4,Withdrawn
508627,FFF,2013J,Medium,4.96,Fail
508630,FFF,2013J,Medium,4.85,Fail
508713,FFF,2013J,High,6.57,Fail
508804,FFF,2013J,Medium,3.55,Pass
508942,FFF,2013J,Low,3.2,Fail
509407,FFF,2013J,Critical,7.96,Withdrawn
509940,FFF,2013J,Critical,8.28,Withdrawn
510112,FFF,2013J,Critical,9.37,Withdrawn
510534,FFF,2013J,Medium,4.13,Pass
511432,FFF,2013J,Critical,9.53,Withdrawn
512123,FFF,2013J,Medium,4.9,Fail
512335,FFF,2013J,Critical,8.16,Withdrawn
512725,FFF,2013J,Critical,9.49,Withdrawn
512859,FFF,2013J,High,6.51,Fail
513228,FFF,2013J,Medium,4.26,Pass
513796,FFF,2013J,Critical,9.51,Withdrawn
514558,FFF,2013J,Medium,4.58,Fail
514913,FFF,2013J,Medium,5.39,Fail
515285,FFF,2013J,Medium,3.63,Pass
515536,FFF,2013J,High,6.42,Fail
515574,FFF,2013J,Medium,4.88,Fail
515833,FFF,2013J,Medium,3.97,Pass
515857,FFF,2013J,Low,3.37,Pass
515859,FFF,2013J,Medium,5.14,Fail
515888,FFF,2013J,Medium,3.55,Pass
516095,FFF,2013J,Medium,4.51,Pass
516620,FFF,2013J,Medium,4.85,Fail
516673,FFF,2013J,Critical,9.35,Withdrawn
516770,FFF,2013J,High,6.88,Withdrawn
517349,FFF,2013J,Medium,3.86,Pass
517481,FFF,2013J,Medium,4.21,Fail
517571,FFF,2013J,Critical,9.4,Withdrawn
517731,FFF,2013J,Medium,3.75,Pass
518364,FFF,2013J,Medium,4.35,Fail
518544,FFF,2013J,Medium,3.93,Pass
518930,FFF,2013J,Medium,5.06,Fail
518937,FFF,2013J,Medium,4.21,Pass
520061,FFF,2013J,Medium,3.87,Fail
520249,FFF,2013J,Critical,8.25,Withdrawn
521109,FFF,2013J,Critical,8.44,Withdrawn
521255,FFF,2013J,Critical,7.78,Withdrawn
521329,FFF,2013J,Medium,4.63,Pass
521788,FFF,2013J,Medium,4.81,Fail
522007,FFF,2013J,Medium,4.17,Fail
522082,FFF,2013J,High,7.01,Withdrawn
522257,FFF,2013J,Low,3.26,Pass
522428,FFF,2013J,Medium,4.61,Fail
522740,FFF,2013J,Medium,4.38,Pass
522862,FFF,2013J,High,6.42,Fail
522881,FFF,2013J,Medium,5.1,Fail
523599,FFF,2013J,Medium,4.74,Pass
523680,FFF,2013J,Low,3.49,Pass
523777,FFF,2013J,Critical,9.66,Fail
523971,FFF,2013J,Medium,4.54,Fail
524232,FFF,2013J,Critical,9.63,Withdrawn
524379,FFF,2013J,Critical,9.27,Withdrawn
524384,FFF,2013J,Medium,4.67,Fail
524407,FFF,2013J,Medium,4.39,Pass
524845,FFF,2013J,Medium,3.91,Pass
524938,FFF,2013J,Medium,4.13,Fail
524974,FFF,2013J,Medium,4.07,Pass
524996,FFF,2013J,Critical,7.57,Withdrawn
525596,FFF,2013J,Critical,9.33,Withdrawn
525694,FFF,2013J,Critical,9.43,Withdrawn
525781,FFF,2013J,Critical,9.43,Withdrawn
526601,FFF,2013J,Medium,3.61,Pass
526948,FFF,2013J,Critical,9.53,Withdrawn
527148,FFF,2013J,Medium,3.94,Pass
527494,FFF,2013J,Medium,3.62,Pass
527565,FFF,2013J,Critical,8.01,Withdrawn
527619,FFF,2013J,High,7.11,Withdrawn
527713,FFF,2013J,Medium,3.67,Distinction
527775,FFF,2013J,Medium,5.32,Fail
528506,FFF,2013J,Low,3.49,Pass
528559,FFF,2013J,Medium,4.21,Pass
529197,FFF,2013J,Medium,4.42,Pass
529201,FFF,2013J,Medium,4.35,Pass
529211,FFF,2013J,High,5.52,Fail
529309,FFF,2013J,Medium,4.26,Pass
529490,FFF,2013J,Critical,8.01,Withdrawn
529684,FFF,2013J,Medium,4.55,Fail
529723,FFF,2013J,Medium,4.17,Pass
529862,FFF,2013J,Medium,3.73,Distinction
530043,FFF,2013J,Medium,3.99,Pass
530159,FFF,2013J,Medium,4.72,Pass
530852,FFF,2013J,Critical,7.59,Withdrawn
530940,FFF,2013J,Medium,3.57,Pass
531344,FFF,2013J,Critical,9.53,Withdrawn
531953,FFF,2013J,High,6.33,Fail
532121,FFF,2013J,Medium,4.44,Pass
532741,FFF,2013J,Medium,5.03,Fail
532895,FFF,2013J,Critical,7.51,Withdrawn
533523,FFF,2013J,Medium,3.92,Pass
533975,FFF,2013J,Medium,4.06,Pass
535131,FFF,2013J,Medium,4.06,Pass
535529,FFF,2013J,High,6.13,Fail
535671,FFF,2013J,High,7.02,Withdrawn
536103,FFF,2013J,Medium,4.99,Fail
536331,FFF,2013J,Medium,4.32,Pass
536711,FFF,2013J,Critical,7.61,Withdrawn
537028,FFF,2013J,Medium,4.8,Fail
537133,FFF,2013J,Medium,5.0,Fail
537328,FFF,2013J,Medium,3.96,Pass
537942,FFF,2013J,Medium,4.28,Pass
539945,FFF,2013J,High,6.93,Withdrawn
540503,FFF,2013J,Medium,4.44,Pass
540637,FFF,2013J,Medium,4.48,Pass
540909,FFF,2013J,Critical,7.78,Withdrawn
541768,FFF,2013J,Medium,3.99,Pass
541783,FFF,2013J,Medium,4.83,Pass
542423,FFF,2013J,High,7.43,Withdrawn
542550,FFF,2013J,High,7.49,Withdrawn
543607,FFF,2013J,Medium,3.83,Pass
543763,FFF,2013J,Medium,4.27,Pass
543953,FFF,2013J,Medium,3.58,Pass
544021,FFF,2013J,Critical,7.62,Withdrawn
544090,FFF,2013J,Medium,3.61,Distinction
544092,FFF,2013J,Medium,4.02,Pass
544155,FFF,2013J,Medium,5.01,Fail
544207,FFF,2013J,Low,3.45,Distinction
544289,FFF,2013J,Medium,3.84,Pass
544745,FFF,2013J,High,7.21,Withdrawn
545119,FFF,2013J,High,7.44,Withdrawn
545916,FFF,2013J,Medium,4.26,Fail
545944,FFF,2013J,Critical,8.1,Withdrawn
546065,FFF,2013J,Medium,4.04,Pass
546480,FFF,2013J,Medium,4.04,Pass
546547,FFF,2013J,Critical,7.5,Withdrawn
546643,FFF,2013J,Medium,5.18,Fail
546934,FFF,2013J,Medium,4.01,Pass
547154,FFF,2013J,Medium,3.73,Pass
547393,FFF,2013J,Medium,4.29,Fail
547442,FFF,2013J,Critical,9.33,Withdrawn
547593,FFF,2013J,Critical,9.33,Withdrawn
547773,FFF,2013J,Medium,3.84,Pass
548080,FFF,2013J,Critical,9.43,Withdrawn
548508,FFF,2013J,Medium,3.9,Pass
548547,FFF,2013J,Medium,5.06,Fail
548666,FFF,2013J,Medium,3.8,Pass
548693,FFF,2013J,Critical,7.75,Withdrawn
548722,FFF,2013J,Medium,3.96,Pass
549300,FFF,2013J,Medium,3.9,Distinction
549397,FFF,2013J,Medium,3.69,Pass
549523,FFF,2013J,Critical,7.77,Withdrawn
549648,FFF,2013J,Medium,4.1,Pass
550359,FFF,2013J,Critical,7.7,Withdrawn
550477,FFF,2013J,Medium,4.96,Fail
550556,FFF,2013J,Medium,4.48,Fail
551245,FFF,2013J,Medium,3.85,Pass
551277,FFF,2013J,Medium,4.29,Pass
551299,FFF,2013J,Medium,5.07,Fail
551354,FFF,2013J,Medium,4.41,Fail
551373,FFF,2013J,Critical,9.43,Withdrawn
551399,FFF,2013J,Medium,4.34,Pass
551500,FFF,2013J,Critical,9.33,Withdrawn
551557,FFF,2013J,Medium,4.39,Pass
551745,FFF,2013J,Medium,4.76,Fail
551812,FFF,2013J,Medium,3.78,Pass
551823,FFF,2013J,Critical,9.5,Withdrawn
552104,FFF,2013J,Low,3.41,Distinction
553187,FFF,2013J,Medium,4.52,Pass
553283,FFF,2013J,Medium,4.2,Distinction
553364,FFF,2013J,Medium,4.16,Pass
553427,FFF,2013J,Medium,4.45,Pass
554257,FFF,2013J,Medium,3.95,Pass
554276,FFF,2013J,Medium,4.96,Fail
554470,FFF,2013J,Medium,3.85,Pass
554586,FFF,2013J,Medium,3.77,Pass
554846,FFF,2013J,Low,2.99,Distinction
555440,FFF,2013J,High,7.2,Withdrawn
555498,FFF,2013J,Low,3.36,Pass
555691,FFF,2013J,Critical,7.84,Withdrawn
555786,FFF,2013J,Medium,4.54,Fail
555855,FFF,2013J,Medium,3.58,Pass
555895,FFF,2013J,Critical,7.84,Withdrawn
556275,FFF,2013J,Critical,9.53,Withdrawn
556492,FFF,2013J,High,7.1,Withdrawn
556639,FFF,2013J,Medium,4.24,Pass
556646,FFF,2013J,Medium,3.88,Pass
557012,FFF,2013J,Medium,3.72,Distinction
557020,FFF,2013J,Medium,3.8,Pass
557040,FFF,2013J,Critical,7.71,Withdrawn
557044,FFF,2013J,Medium,3.88,Pass
557054,FFF,2013J,Medium,3.89,Distinction
557232,FFF,2013J,Critical,8.38,Withdrawn
557385,FFF,2013J,Medium,4.09,Pass
557395,FFF,2013J,Medium,3.6,Pass
557481,FFF,2013J,Critical,7.66,Withdrawn
557545,FFF,2013J,Medium,3.76,Pass
557655,FFF,2013J,Medium,4.0,Pass
557661,FFF,2013J,Medium,4.6,Pass
557735,FFF,2013J,Medium,3.98,Pass
557766,FFF,2013J,Medium,4.64,Fail
558090,FFF,2013J,Medium,5.12,Fail
558205,FFF,2013J,High,7.36,Withdrawn
558284,FFF,2013J,Critical,9.36,Withdrawn
558301,FFF,2013J,Medium,5.15,Fail
558309,FFF,2013J,Critical,9.33,Withdrawn
558345,FFF,2013J,Low,3.23,Pass
558484,FFF,2013J,Low,3.46,Pass
558635,FFF,2013J,Medium,4.31,Pass
558893,FFF,2013J,Medium,3.5,Distinction
558909,FFF,2013J,Critical,9.54,Withdrawn
558970,FFF,2013J,Medium,4.0,Pass
559067,FFF,2013J,Critical,7.61,Withdrawn
559428,FFF,2013J,Low,3.44,Distinction
559599,FFF,2013J,Critical,9.33,Withdrawn
559754,FFF,2013J,Medium,3.83,Pass
559813,FFF,2013J,Medium,4.07,Pass
559863,FFF,2013J,Low,3.27,Pass
559902,FFF,2013J,High,6.67,Fail
559979,FFF,2013J,Medium,3.84,Pass
559999,FFF,2013J,Critical,8.88,Withdrawn
560329,FFF,2013J,Medium,3.93,Pass
560401,FFF,2013J,Medium,4.02,Pass
560410,FFF,2013J,Medium,4.41,Pass
560496,FFF,2013J,High,7.21,Withdrawn
560592,FFF,2013J,Medium,5.3,Fail
560659,FFF,2013J,Critical,8.5,Withdrawn
560670,FFF,2013J,Critical,7.83,Withdrawn
560703,FFF,2013J,Medium,3.62,Pass
560727,FFF,2013J,Medium,3.72,Pass
560772,FFF,2013J,Critical,9.33,Withdrawn
560934,FFF,2013J,Medium,5.27,Fail
560946,FFF,2013J,Medium,5.11,Fail
560949,FFF,2013J,Medium,4.13,Pass
561031,FFF,2013J,Medium,3.86,Pass
561068,FFF,2013J,Medium,4.55,Fail
561268,FFF,2013J,Medium,3.5,Distinction
561386,FFF,2013J,Medium,3.69,Distinction
561542,FFF,2013J,Medium,4.32,Pass
561714,FFF,2013J,Medium,3.82,Distinction
561865,FFF,2013J,Medium,4.07,Pass
561867,FFF,2013J,Medium,4.39,Pass
561868,FFF,2013J,Medium,4.21,Pass
561873,FFF,2013J,Medium,4.45,Pass
561874,FFF,2013J,Medium,4.17,Pass
561878,FFF,2013J,High,6.5,Fail
561879,FFF,2013J,Medium,4.28,Pass
561880,FFF,2013J,Critical,7.67,Withdrawn
561889,FFF,2013J,Medium,4.21,Pass
561929,FFF,2013J,Medium,3.82,Pass
561930,FFF,2013J,Medium,4.21,Pass
561976,FFF,2013J,Medium,4.44,Pass
562377,FFF,2013J,Medium,4.28,Pass
562428,FFF,2013J,Critical,9.5,Withdrawn
562448,FFF,2013J,Medium,4.14,Fail
562460,FFF,2013J,High,6.83,Withdrawn
562763,FFF,2013J,Medium,4.58,Fail
562920,FFF,2013J,Medium,4.88,Fail
563014,FFF,2013J,High,7.47,Withdrawn
563019,FFF,2013J,High,6.45,Fail
563020,FFF,2013J,High,7.31,Withdrawn
563051,FFF,2013J,Medium,4.14,Pass
563196,FFF,2013J,High,6.54,Withdrawn
563239,FFF,2013J,Critical,9.6,Withdrawn
563299,FFF,2013J,Medium,3.83,Pass
563430,FFF,2013J,Critical,9.46,Withdrawn
563636,FFF,2013J,Medium,4.75,Fail
563742,FFF,2013J,Critical,8.16,Withdrawn
563783,FFF,2013J,Medium,3.64,Pass
563787,FFF,2013J,Medium,4.01,Distinction
564119,FFF,2013J,Medium,3.87,Pass
564262,FFF,2013J,Medium,4.07,Pass
564437,FFF,2013J,Medium,5.42,Fail
564702,FFF,2013J,Medium,4.1,Pass
564770,FFF,2013J,Critical,7.5,Withdrawn
564821,FFF,2013J,Critical,7.64,Withdrawn
564981,FFF,2013J,Medium,3.69,Distinction
565469,FFF,2013J,High,7.44,Withdrawn
565587,FFF,2013J,Medium,3.54,Pass
565608,FFF,2013J,Critical,9.6,Withdrawn
565653,FFF,2013J,High,7.18,Withdrawn
565698,FFF,2013J,Medium,3.9,Pass
565849,FFF,2013J,Low,3.32,Pass
565977,FFF,2013J,Critical,9.6,Withdrawn
565990,FFF,2013J,Medium,3.89,Pass
565997,FFF,2013J,High,7.36,Withdrawn
566009,FFF,2013J,Medium,3.61,Distinction
566135,FFF,2013J,Medium,3.76,Pass
566172,FFF,2013J,Critical,8.05,Withdrawn
566270,FFF,2013J,Medium,3.79,Pass
566465,FFF,2013J,Medium,4.05,Pass
566675,FFF,2013J,Critical,9.28,Withdrawn
566817,FFF,2013J,Medium,4.16,Pass
566823,FFF,2013J,Critical,7.59,Withdrawn
566863,FFF,2013J,Medium,3.93,Pass
566973,FFF,2013J,Low,3.42,Pass
567165,FFF,2013J,Medium,4.35,Pass
567222,FFF,2013J,Medium,4.28,Pass
567223,FFF,2013J,Medium,4.85,Fail
567312,FFF,2013J,Medium,3.86,Pass
567676,FFF,2013J,High,6.39,Fail
567880,FFF,2013J,Medium,4.3,Fail
567888,FFF,2013J,Low,2.98,Distinction
567901,FFF,2013J,Medium,3.7,Pass
568084,FFF,2013J,Low,3.49,Pass
568132,FFF,2013J,Medium,4.35,Pass
568153,FFF,2013J,Low,3.28,Pass
568184,FFF,2013J,Medium,4.32,Fail
568204,FFF,2013J,Medium,4.13,Fail
568207,FFF,2013J,Medium,4.24,Pass
568234,FFF,2013J,Medium,4.25,Pass
568333,FFF,2013J,Low,3.48,Pass
568381,FFF,2013J,Medium,4.78,Fail
568444,FFF,2013J,Critical,9.6,Withdrawn
568450,FFF,2013J,Medium,3.99,Pass
568551,FFF,2013J,Medium,3.57,Pass
568592,FFF,2013J,Medium,3.61,Fail
568602,FFF,2013J,Critical,8.3,Withdrawn
568644,FFF,2013J,Medium,4.3,Pass
568763,FFF,2013J,Medium,5.11,Fail
568767,FFF,2013J,Medium,4.73,Fail
568774,FFF,2013J,Medium,4.18,Pass
568857,FFF,2013J,Critical,9.47,Withdrawn
568910,FFF,2013J,Medium,5.46,Fail
568987,FFF,2013J,Critical,7.67,Withdrawn
568998,FFF,2013J,Critical,7.94,Withdrawn
569016,FFF,2013J,Medium,4.01,Pass
569070,FFF,2013J,Critical,9.43,Withdrawn
569107,FFF,2013J,Low,2.85,Pass
569132,FFF,2013J,Medium,4.15,Fail
569167,FFF,2013J,Medium,4.01,Pass
569474,FFF,2013J,Medium,3.68,Pass
569507,FFF,2013J,Low,3.16,Pass
569566,FFF,2013J,Medium,4.01,Pass
569609,FFF,2013J,Medium,3.59,Pass
569625,FFF,2013J,Medium,4.27,Pass
569712,FFF,2013J,Medium,3.51,Distinction
569807,FFF,2013J,Critical,8.41,Withdrawn
569994,FFF,2013J,Medium,4.62,Fail
570004,FFF,2013J,High,7.21,Withdrawn
570023,FFF,2013J,Critical,9.5,Withdrawn
570061,FFF,2013J,Medium,3.89,Pass
570213,FFF,2013J,Medium,3.61,Fail
570280,FFF,2013J,High,7.46,Withdrawn
570428,FFF,2013J,Medium,4.01,Pass
570455,FFF,2013J,Medium,3.69,Pass
570515,FFF,2013J,Medium,4.69,Fail
570517,FFF,2013J,Medium,4.07,Pass
570550,FFF,2013J,Medium,4.12,Fail
570689,FFF,2013J,High,7.43,Withdrawn
570717,FFF,2013J,Medium,4.14,Pass
570732,FFF,2013J,Low,3.1,Distinction
570807,FFF,2013J,Medium,3.9,Distinction
570878,FFF,2013J,Medium,4.57,Fail
570978,FFF,2013J,Medium,3.89,Pass
571019,FFF,2013J,Medium,3.54,Distinction
571022,FFF,2013J,Medium,3.81,Pass
571044,FFF,2013J,Critical,9.5,Withdrawn
571079,FFF,2013J,Critical,9.45,Withdrawn
571117,FFF,2013J,Medium,4.96,Fail
571355,FFF,2013J,Medium,3.7,Pass
571363,FFF,2013J,Medium,4.09,Fail
571490,FFF,2013J,Medium,3.65,Pass
571575,FFF,2013J,Critical,7.78,Withdrawn
571612,FFF,2013J,Critical,7.84,Withdrawn
571622,FFF,2013J,Medium,4.26,Pass
571630,FFF,2013J,Critical,8.14,Withdrawn
571638,FFF,2013J,High,6.46,Fail
571650,FFF,2013J,Medium,3.77,Pass
571702,FFF,2013J,Critical,9.43,Withdrawn
571757,FFF,2013J,High,6.46,Fail
571800,FFF,2013J,Medium,3.91,Pass
571802,FFF,2013J,Medium,4.85,Fail
571828,FFF,2013J,Medium,3.78,Pass
571831,FFF,2013J,Medium,4.28,Pass
571844,FFF,2013J,High,7.37,Withdrawn
571859,FFF,2013J,Medium,3.7,Pass
571862,FFF,2013J,Medium,3.57,Distinction
571893,FFF,2013J,Medium,4.57,Pass
571926,FFF,2013J,Medium,3.5,Pass
571927,FFF,2013J,High,6.45,Fail
571935,FFF,2013J,Critical,9.53,Withdrawn
571973,FFF,2013J,Medium,4.47,Fail
571994,FFF,2013J,Critical,9.43,Withdrawn
572003,FFF,2013J,Medium,3.98,Pass
572011,FFF,2013J,Medium,3.87,Pass
572036,FFF,2013J,Medium,3.8,Pass
572047,FFF,2013J,Medium,4.51,Fail
572053,FFF,2013J,Medium,3.63,Distinction
572071,FFF,2013J,Critical,7.66,Withdrawn
572076,FFF,2013J,Medium,4.55,Fail
572116,FFF,2013J,Medium,4.85,Fail
572124,FFF,2013J,Medium,3.77,Pass
572125,FFF,2013J,Medium,4.21,Pass
572128,FFF,2013J,Critical,8.07,Withdrawn
572179,FFF,2013J,Critical,7.64,Withdrawn
572199,FFF,2013J,Medium,4.88,Fail
572209,FFF,2013J,Critical,7.91,Withdrawn
572213,FFF,2013J,High,6.98,Withdrawn
572250,FFF,2013J,Medium,4.14,Pass
572265,FFF,2013J,Critical,8.03,Withdrawn
572270,FFF,2013J,Medium,4.25,Fail
572274,FFF,2013J,Medium,3.95,Pass
572304,FFF,2013J,Medium,4.94,Fail
572346,FFF,2013J,High,6.29,Fail
572397,FFF,2013J,Medium,3.92,Pass
572410,FFF,2013J,Medium,4.05,Pass
572493,FFF,2013J,Medium,4.83,Fail
572505,FFF,2013J,Medium,3.81,Pass
572532,FFF,2013J,Critical,7.93,Withdrawn
572554,FFF,2013J,Critical,8.01,Withdrawn
572560,FFF,2013J,Medium,4.09,Pass
572584,FFF,2013J,Medium,4.01,Pass
572588,FFF,2013J,Medium,4.12,Distinction
572589,FFF,2013J,Critical,7.66,Withdrawn
572634,FFF,2013J,Medium,4.08,Pass
572702,FFF,2013J,Medium,4.18,Pass
572718,FFF,2013J,Medium,4.25,Fail
572769,FFF,2013J,Medium,3.74,Pass
572783,FFF,2013J,Medium,3.79,Pass
572816,FFF,2013J,Critical,8.79,Withdrawn
572845,FFF,2013J,Medium,3.58,Distinction
572860,FFF,2013J,Medium,3.66,Pass
572871,FFF,2013J,Critical,7.96,Withdrawn
572910,FFF,2013J,Critical,9.47,Withdrawn
572981,FFF,2013J,Critical,9.47,Withdrawn
573007,FFF,2013J,High,7.32,Withdrawn
573093,FFF,2013J,Medium,3.92,Pass
573150,FFF,2013J,High,6.34,Fail
573152,FFF,2013J,Medium,4.25,Pass
573166,FFF,2013J,Medium,4.1,Pass
573173,FFF,2013J,Medium,3.88,Pass
573199,FFF,2013J,Medium,5.06,Fail
573224,FFF,2013J,Medium,3.79,Distinction
573245,FFF,2013J,Medium,4.76,Fail
573280,FFF,2013J,Medium,4.62,Fail
573291,FFF,2013J,High,7.41,Withdrawn
573317,FFF,2013J,Medium,4.83,Fail
573434,FFF,2013J,Medium,4.09,Pass
573467,FFF,2013J,Medium,3.78,Pass
573481,FFF,2013J,Critical,8.09,Withdrawn
573639,FFF,2013J,Medium,3.75,Pass
573674,FFF,2013J,Medium,5.02,Fail
573678,FFF,2013J,Medium,4.6,Pass
573696,FFF,2013J,Medium,5.0,Fail
573697,FFF,2013J,High,7.15,Withdrawn
573704,FFF,2013J,Medium,4.18,Pass
573766,FFF,2013J,Medium,4.74,Fail
573860,FFF,2013J,Medium,5.35,Fail
573864,FFF,2013J,Medium,4.23,Pass
573900,FFF,2013J,Medium,3.92,Pass
573901,FFF,2013J,Medium,5.16,Fail
573922,FFF,2013J,Critical,9.33,Withdrawn
573951,FFF,2013J,Medium,3.76,Pass
574056,FFF,2013J,Medium,4.12,Fail
574070,FFF,2013J,Low,3.48,Pass
574078,FFF,2013J,Medium,4.37,Pass
574207,FFF,2013J,Medium,4.22,Pass
574232,FFF,2013J,Critical,9.37,Withdrawn
574237,FFF,2013J,Critical,9.5,Withdrawn
574245,FFF,2013J,Medium,4.41,Fail
574282,FFF,2013J,High,7.32,Withdrawn
574283,FFF,2013J,Medium,4.06,Pass
574305,FFF,2013J,Critical,9.33,Withdrawn
574315,FFF,2013J,Low,3.28,Distinction
574382,FFF,2013J,High,5.51,Fail
574418,FFF,2013J,Medium,3.64,Pass
574446,FFF,2013J,Medium,3.5,Distinction
574470,FFF,2013J,Critical,7.54,Withdrawn
574534,FFF,2013J,Medium,3.82,Pass
574551,FFF,2013J,Medium,4.08,Pass
574570,FFF,2013J,Medium,4.05,Pass
574664,FFF,2013J,Medium,4.61,Fail
574681,FFF,2013J,Medium,4.17,Pass
574683,FFF,2013J,Medium,4.79,Fail
574695,FFF,2013J,Critical,7.96,Withdrawn
574722,FFF,2013J,Medium,3.64,Pass
574732,FFF,2013J,Medium,3.88,Pass
574735,FFF,2013J,Critical,7.59,Withdrawn
574737,FFF,2013J,Critical,9.47,Withdrawn
574815,FFF,2013J,Critical,7.52,Withdrawn
574820,FFF,2013J,Critical,9.35,Withdrawn
574845,FFF,2013J,Low,3.47,Pass
574856,FFF,2013J,High,5.5,Fail
574871,FFF,2013J,Critical,9.59,Withdrawn
574874,FFF,2013J,Low,2.81,Distinction
574919,FFF,2013J,High,7.44,Withdrawn
574950,FFF,2013J,Critical,9.6,Withdrawn
574955,FFF,2013J,Medium,4.69,Fail
575003,FFF,2013J,Critical,7.77,Withdrawn
575019,FFF,2013J,Critical,9.53,Withdrawn
575039,FFF,2013J,Medium,4.13,Pass
575186,FFF,2013J,Medium,4.2,Pass
575265,FFF,2013J,Medium,4.37,Pass
575282,FFF,2013J,Medium,4.81,Fail
575372,FFF,2013J,Medium,4.08,Pass
575459,FFF,2013J,Critical,8.11,Withdrawn
575476,FFF,2013J,Critical,7.89,Withdrawn
575512,FFF,2013J,Medium,4.19,Pass
575533,FFF,2013J,Critical,9.52,Withdrawn
575655,FFF,2013J,Critical,9.47,Withdrawn
575678,FFF,2013J,Medium,4.04,Pass
575797,FFF,2013J,Medium,4.07,Pass
575822,FFF,2013J,Medium,4.66,Fail
575875,FFF,2013J,Critical,7.75,Withdrawn
575919,FFF,2013J,High,6.58,Fail
575941,FFF,2013J,Critical,8.1,Withdrawn
575956,FFF,2013J,Medium,4.12,Pass
576032,FFF,2013J,High,6.37,Fail
576088,FFF,2013J,High,6.56,Fail
